experiment_id,model,method,policy,round,labeled_count,unlabeled_count,train_seconds,query_seconds,test_eval_seconds,modelled_total_seconds,logged_round_seconds,train_share,query_share,eval_share
efficientnet_b4_least_confidence_uncertainty_only,efficientnet_b4,least_confidence,uncertainty_only,1,1416,6694,8274.135714124868,770.6775206921795,219.320503898453,9264.1337387155,205.5153949260712,0.893136470984507,0.08318937770419496,0.02367415131129815
efficientnet_b4_least_confidence_uncertainty_only,efficientnet_b4,least_confidence,uncertainty_only,2,1852,6258,10821.821569603995,720.4813318734259,219.320503898453,11761.623405375874,367.1906118392944,0.9200959082449175,0.06125696317942948,0.018647128575652948
efficientnet_b4_least_confidence_uncertainty_only,efficientnet_b4,least_confidence,uncertainty_only,3,2020,6090,11803.498688228978,701.1396811359245,219.320503898453,12723.958873263355,445.9186897277832,0.9276592926617733,0.055103894009687335,0.017236813328539404
efficientnet_b4_least_confidence_uncertainty_only,efficientnet_b4,least_confidence,uncertainty_only,4,2183,5927,12755.959225942504,682.3736747656108,219.320503898453,13657.653404606568,474.0193471908569,0.9339788357522726,0.04996273185080638,0.01605843239692104
efficientnet_b4_least_confidence_uncertainty_only,efficientnet_b4,least_confidence,uncertainty_only,5,2336,5774,13649.986601833116,664.758957129672,219.320503898453,14534.06606286124,508.5700302124024,0.9391719112047244,0.04573798923539533,0.01509009955988026
efficientnet_b4_least_confidence_uncertainty_only,efficientnet_b4,least_confidence,uncertainty_only,6,2495,5615,14579.073874817475,646.4534662531082,219.320503898453,15444.847844969036,530.3356199264526,0.9439441567283827,0.04185560600803732,0.014200237263580029
efficientnet_b4_least_confidence_uncertainty_only,efficientnet_b4,least_confidence,uncertainty_only,7,2739,5371,16004.84302329662,618.3620211343563,219.320503898453,16842.525548329428,551.490828037262,0.9502638412137724,0.03671432881962825,0.013021829966599452
efficientnet_b4_least_confidence_uncertainty_only,efficientnet_b4,least_confidence,uncertainty_only,8,2913,5197,17021.580039015353,598.3295971562299,219.320503898453,17839.230140070034,599.0901761054993,0.9541656173144997,0.03354010192470564,0.012294280760794758
efficientnet_b4_least_confidence_uncertainty_only,efficientnet_b4,least_confidence,uncertainty_only,9,3077,5033,17979.883892911173,579.4484619124785,219.320503898453,18778.652858722104,633.1689167022705,0.9574639899986261,0.030856764128495116,0.011679245872878758
efficientnet_b4_least_confidence_uncertainty_only,efficientnet_b4,least_confidence,uncertainty_only,10,3230,4880,18873.91126880178,561.8337442765397,219.320503898453,19655.065516976774,659.8433611392975,0.9602568484190357,0.028584679292534745,0.011158472288429573
efficientnet_b4_least_confidence_uncertainty_only,efficientnet_b4,least_confidence,uncertainty_only,11,3380,4730,19750.408696145518,544.5644132609135,219.320503898453,20514.293613304882,697.4441769123077,0.962763284392891,0.026545608809446272,0.010691106797662733
efficientnet_b4_least_confidence_uncertainty_only,efficientnet_b4,least_confidence,uncertainty_only,12,3530,4580,20626.906123489254,527.2950822452873,219.320503898453,21373.521709632994,718.6640799045563,0.9650681999772063,0.024670481982743943,0.010261318040049797
efficientnet_b4_least_confidence_uncertainty_only,efficientnet_b4,least_confidence,uncertainty_only,13,3680,4430,21503.40355083299,510.0257512296611,219.320503898453,22232.749805961103,834.9485223293304,0.9671949596206693,0.022940291042762136,0.009864749336568715
efficientnet_b4_least_confidence_uncertainty_only,efficientnet_b4,least_confidence,uncertainty_only,14,3830,4280,22379.900978176727,492.7564202140349,219.320503898453,23091.977902289214,834.5863924026489,0.969163450306182,0.021338857255929804,0.00949769243788817
efficientnet_b4_least_confidence_uncertainty_only,efficientnet_b4,least_confidence,uncertainty_only,15,3980,4130,23256.398405520464,475.4870891984087,219.320503898453,23951.205998617326,887.1461763381958,0.9709907053057382,0.019852323479070656,0.009156971215191174
efficientnet_b4_margin_dual_metric,efficientnet_b4,margin,dual_metric,1,1726,6384,10085.563730635256,734.991425119552,219.320503898453,11039.87565965326,212.2442419528961,0.913557728507245,0.06657606007336468,0.019866211419390337
efficientnet_b4_margin_dual_metric,efficientnet_b4,margin,dual_metric,2,2342,5768,13685.046498926866,664.072039082047,219.320503898453,14568.439041907364,433.8808822631836,0.9393625809574145,0.04558292327488119,0.015054495767704335
efficientnet_b4_margin_dual_metric,efficientnet_b4,margin,dual_metric,3,2660,5450,15543.221044895585,627.4610573289194,219.320503898453,16390.00260612296,551.4339761734009,0.9483354834299396,0.03828315787421006,0.01338135869585033
efficientnet_b4_margin_dual_metric,efficientnet_b4,margin,dual_metric,4,2920,5190,17062.483252291393,597.5275502351673,219.320503898453,17879.331306425014,598.0339903831482,0.954313277150355,0.03342001666586061,0.01226670618378436
efficientnet_b4_margin_dual_metric,efficientnet_b4,margin,dual_metric,5,3176,4934,18558.372194958036,568.0545586351652,219.320503898453,19345.747257491654,640.5462682247162,0.959299837217262,0.029363278196203338,0.011336884586534696
efficientnet_b4_margin_dual_metric,efficientnet_b4,margin,dual_metric,6,3359,4751,19627.699056317397,546.9859747961012,219.320503898453,20394.00553501195,691.6677310466766,0.96242491562636,0.026820919208688482,0.01075416516495147
efficientnet_b4_margin_dual_metric,efficientnet_b4,margin,dual_metric,7,3529,4581,20621.062807306964,527.4140663117248,219.320503898453,21367.79737751714,750.6164000034332,0.9650532735303883,0.024682659470866265,0.010264066998745438
efficientnet_b4_margin_dual_metric,efficientnet_b4,margin,dual_metric,8,3690,4420,21561.836712655906,508.878317688286,219.320503898453,22290.035534242645,762.1954505443573,0.9673307464912715,0.022829856727080194,0.009839396781648286
efficientnet_b4_margin_dual_metric,efficientnet_b4,margin,dual_metric,9,3844,4266,22461.707404728808,491.14847117890974,219.320503898453,23172.17637980617,777.8502118587494,0.9693395664079049,0.021195612493564928,0.009464821098530219
efficientnet_b4_margin_dual_metric,efficientnet_b4,margin,dual_metric,10,4001,4109,23379.108045348585,473.073238049221,219.320503898453,24071.50178729626,814.7182404994965,0.9712359557760087,0.01965283438604921,0.009111209837942037
efficientnet_b4_margin_dual_metric,efficientnet_b4,margin,dual_metric,11,4156,3954,24284.82205360378,455.2282626664072,219.320503898453,24959.37082016864,851.084911108017,0.9729741277764989,0.018238771559840602,0.008787100663660527
efficientnet_b4_margin_dual_metric,efficientnet_b4,margin,dual_metric,12,4309,3801,25178.849429494392,437.61354503046846,219.320503898453,25835.783478423313,877.520738363266,0.9745727065146851,0.016938272663414303,0.008489020821900678
efficientnet_b4_margin_dual_metric,efficientnet_b4,margin,dual_metric,13,4463,3647,26078.720121567294,419.88369852109224,219.320503898453,26717.924323986837,903.5645728111268,0.9760758285460941,0.015715431087740928,0.008208740366165021
efficientnet_b4_margin_dual_metric,efficientnet_b4,margin,dual_metric,14,4622,3488,27007.80739455165,401.57820764452845,219.320503898453,27628.706106094633,925.360151529312,0.9775270434612927,0.014534817740015124,0.007938138798692169
efficientnet_b4_margin_dual_metric,efficientnet_b4,margin,dual_metric,15,4778,3332,27919.364718989138,383.6181033882772,219.320503898453,28522.30332627587,962.3073241710664,0.978860802355633,0.013449758913224693,0.007689438731142247
efficientnet_b4_margin_uncertainty_only,efficientnet_b4,margin,uncertainty_only,1,1381,6729,8069.619647744663,774.7070312624923,219.320503898453,9063.647182905608,213.58227586746216,0.8903280859127306,0.08547409399646755,0.02419782009080186
efficientnet_b4_margin_uncertainty_only,efficientnet_b4,margin,uncertainty_only,2,1931,6179,11283.443548005029,711.3861508718628,219.320503898453,12214.150202775345,361.6367292404175,0.9238009489551849,0.05824278718221584,0.017956263862599152
efficientnet_b4_margin_uncertainty_only,efficientnet_b4,margin,uncertainty_only,3,2237,5873,13071.49829978625,676.1567155999853,219.320503898453,13966.975519284688,445.4750192165375,0.9358861037407833,0.04841110479977517,0.015702791459441565
efficientnet_b4_margin_uncertainty_only,efficientnet_b4,margin,uncertainty_only,4,2519,5591,14719.313463192473,643.690373290608,219.320503898453,15582.324340381534,496.2121901512146,0.9446160368416558,0.04130900879931544,0.014074954359028759
efficientnet_b4_margin_uncertainty_only,efficientnet_b4,margin,uncertainty_only,5,2755,5355,16098.336082213285,616.5199591593561,219.320503898453,16934.176545271093,547.7843170166016,0.9506418005727466,0.036406846090872996,0.01295135333638049
efficientnet_b4_margin_uncertainty_only,efficientnet_b4,margin,uncertainty_only,6,2934,5176,17144.289678843477,595.9118908140422,219.320503898453,17959.52207355597,593.5616674423218,0.9546072333454317,0.03318083233915657,0.012211934315411753
efficientnet_b4_margin_uncertainty_only,efficientnet_b4,margin,uncertainty_only,7,3161,4949,18470.722452223665,569.7776365437278,219.320503898453,19259.820592665845,616.8902070522308,0.9590287907072889,0.029583745798790025,0.011387463493921144
efficientnet_b4_margin_uncertainty_only,efficientnet_b4,margin,uncertainty_only,8,3311,4799,19347.2198795674,552.5083055281016,219.320503898453,20119.048688993957,731.9700238704681,0.9616369132876158,0.027461949820239213,0.010901136892144975
efficientnet_b4_margin_uncertainty_only,efficientnet_b4,margin,uncertainty_only,9,3461,4649,20223.717306911138,535.2389745124754,219.320503898453,20978.276785322065,747.4504644870758,0.9640313889394923,0.025513962847843043,0.010454648212664714
efficientnet_b4_margin_uncertainty_only,efficientnet_b4,margin,uncertainty_only,10,3611,4499,21100.21473425487,517.9696434968491,219.320503898453,21837.504881650173,818.6796793937683,0.9662374364016816,0.02371926858420962,0.010043295014108765
efficientnet_b4_margin_uncertainty_only,efficientnet_b4,margin,uncertainty_only,11,3761,4349,21976.712161598607,500.70031248122297,219.320503898453,22696.73297797828,826.1254091262817,0.9682764555992142,0.022060457466148636,0.00966308693463728
efficientnet_b4_margin_uncertainty_only,efficientnet_b4,margin,uncertainty_only,12,3911,4199,22853.209588942344,483.43098146559674,219.320503898453,23555.961074306393,847.3153576850891,0.9701667241193324,0.02052266005792045,0.009310615822747148
efficientnet_b4_margin_uncertainty_only,efficientnet_b4,margin,uncertainty_only,13,4061,4049,23729.70701628608,466.1616504499705,219.320503898453,24415.1891706345,865.8556323051453,0.9719239466236498,0.01909310008585348,0.008982953290496799
efficientnet_b4_margin_uncertainty_only,efficientnet_b4,margin,uncertainty_only,14,4211,3899,24606.204443629817,448.8923194343443,219.320503898453,25274.417266962613,850.8656861782074,0.9735616921935427,0.017760738643067063,0.008677569163390256
efficientnet_b4_margin_uncertainty_only,efficientnet_b4,margin,uncertainty_only,15,4361,3749,25482.701870973553,431.6229884187181,219.320503898453,26133.645363290725,880.792053937912,0.9750917454006804,0.01651598858171574,0.008392266017603768
efficientnet_b4_mc_dropout_dual_metric,efficientnet_b4,mc_dropout,dual_metric,1,1611,6499,9413.582369671725,21894.3592890511,219.320503898453,31527.26216262128,1177.289534330368,0.29858546933493224,0.6944579956266882,0.006956535038379558
efficientnet_b4_mc_dropout_dual_metric,efficientnet_b4,mc_dropout,dual_metric,2,2285,5825,13351.977476536245,19623.734223813564,219.320503898453,33195.032204248266,1392.30375123024,0.4022281826503989,0.5911647894500954,0.006607027899505535
efficientnet_b4_mc_dropout_dual_metric,efficientnet_b4,mc_dropout,dual_metric,3,2588,5522,15122.502279770593,18602.963608432296,219.320503898453,33944.78639210134,1509.1055278778076,0.4455029442544811,0.5480359603252959,0.006461095420222971
efficientnet_b4_mc_dropout_dual_metric,efficientnet_b4,mc_dropout,dual_metric,4,2854,5256,16676.82438426015,17706.841550044785,219.320503898453,34602.98643820339,1560.083892583847,0.4819475455982065,0.5117142585847898,0.006338195817003599
efficientnet_b4_mc_dropout_dual_metric,efficientnet_b4,mc_dropout,dual_metric,5,3214,4896,18780.418209885116,16494.044779294763,219.320503898453,35493.783493078336,1614.5603966712952,0.5291185205304331,0.4647023550620146,0.00617912440755218
efficientnet_b4_mc_dropout_dual_metric,efficientnet_b4,mc_dropout,dual_metric,6,3467,4643,20258.777204004884,15641.718159850998,219.320503898453,36119.81586775433,1680.71844124794,0.5608770896888968,0.4330508831252103,0.006072027185892982
efficientnet_b4_mc_dropout_dual_metric,efficientnet_b4,mc_dropout,dual_metric,7,3734,4376,21818.942624676736,14742.227221544734,219.320503898453,36780.49035011992,1540.6597192287445,0.5932205475505739,0.40081649486482895,0.005962957584597235
efficientnet_b4_mc_dropout_dual_metric,efficientnet_b4,mc_dropout,dual_metric,8,3919,4191,22899.956118400678,14118.984436575975,219.320503898453,37238.261058875105,1571.434194803238,0.6149577200233646,0.3791526251522144,0.005889654824421016
efficientnet_b4_mc_dropout_dual_metric,efficientnet_b4,mc_dropout,dual_metric,9,4144,3966,24214.70225941628,13360.986454857211,219.320503898453,37795.009218171945,1608.9249897003174,0.64068517934833,0.3535119247552191,0.005802895896450876
efficientnet_b4_mc_dropout_dual_metric,efficientnet_b4,mc_dropout,dual_metric,10,4333,3777,25319.089017869388,12724.268150213451,219.320503898453,38262.67767198129,1650.404665708542,0.6617176464994206,0.33255038393538994,0.005731969565189511
efficientnet_b4_mc_dropout_dual_metric,efficientnet_b4,mc_dropout,dual_metric,11,4543,3567,26546.18541615062,12016.803367275941,219.320503898453,38782.30928732501,1678.0516595840454,0.6844921280854863,0.3098527031551295,0.005655168759384119
efficientnet_b4_mc_dropout_dual_metric,efficientnet_b4,mc_dropout,dual_metric,12,4702,3408,27475.272689134978,11481.151460194682,219.320503898453,39175.74465322811,1717.6853413581848,0.7013337699726658,0.2930678551696305,0.005598374857703715
efficientnet_b4_mc_dropout_dual_metric,efficientnet_b4,mc_dropout,dual_metric,13,4858,3252,28386.830013572464,10955.606192869674,219.320503898453,39561.75671034059,1741.5502877235413,0.7175320909385391,0.2769241586788818,0.005543750382579127
efficientnet_b4_mc_dropout_dual_metric,efficientnet_b4,mc_dropout,dual_metric,14,5009,3101,29269.17075709849,10446.905325138416,219.320503898453,39935.39658613536,1993.829703569412,0.7329129859514171,0.2615951315922411,0.005491882456341901
efficientnet_b4_mc_dropout_dual_metric,efficientnet_b4,mc_dropout,dual_metric,15,5164,2946,30174.884765353687,9924.728937732158,219.320503898453,40318.9342069843,2018.36816072464,0.7484048216762289,0.2461555379113403,0.005439640412430866
efficientnet_b4_mc_dropout_uncertainty_only,efficientnet_b4,mc_dropout,uncertainty_only,1,1265,6845,7391.79497059884,23059.987885745617,219.320503898453,30671.10336024291,1158.7831313610077,0.24100192561642161,0.7518473533507399,0.0071507210328385145
efficientnet_b4_mc_dropout_uncertainty_only,efficientnet_b4,mc_dropout,uncertainty_only,2,1551,6559,9062.98339873423,22096.4882289831,219.320503898453,31378.79213161578,1309.1030614376068,0.28882511986823095,0.7041854299649644,0.0069894501668047344
efficientnet_b4_mc_dropout_uncertainty_only,efficientnet_b4,mc_dropout,uncertainty_only,3,1933,6177,11295.130180369611,20809.576100020582,219.320503898453,32324.026784288646,1361.6536843776703,0.349434501330747,0.643780437347467,0.006785061321786044
efficientnet_b4_mc_dropout_uncertainty_only,efficientnet_b4,mc_dropout,uncertainty_only,4,2250,5860,13147.46141015604,19741.641165776815,219.320503898453,33108.42307983131,1427.3848626613617,0.39710321988017283,0.5962724687362972,0.0066243113835299725
efficientnet_b4_mc_dropout_uncertainty_only,efficientnet_b4,mc_dropout,uncertainty_only,5,2585,5525,15104.972331223718,18613.066392995544,219.320503898453,33937.35922811772,1494.3944363594055,0.44508390383860436,0.5484535867355961,0.006462509425799459
efficientnet_b4_mc_dropout_uncertainty_only,efficientnet_b4,mc_dropout,uncertainty_only,6,2892,5218,16898.87039918723,17578.82025793928,219.320503898453,34697.011161024966,1573.2640845775604,0.48704109759660436,0.5066378823339547,0.006321020069440879
efficientnet_b4_mc_dropout_uncertainty_only,efficientnet_b4,mc_dropout,uncertainty_only,7,3114,4996,18196.08659165596,16830.92891597677,219.320503898453,35246.33601153118,1611.3145282268524,0.5162546990899404,0.4775227958579969,0.006222505052062722
efficientnet_b4_mc_dropout_uncertainty_only,efficientnet_b4,mc_dropout,uncertainty_only,8,3440,4670,20101.007667083013,15732.67406246425,219.320503898453,36053.00223344572,1666.0370106697085,0.5575404660318599,0.4363762540660021,0.006083279902137896
efficientnet_b4_mc_dropout_uncertainty_only,efficientnet_b4,mc_dropout,uncertainty_only,9,3614,4496,21117.744682801746,15146.488956601741,219.320503898453,36483.55414330194,1738.0426497459412,0.5788291513445868,0.4151593591213345,0.0060114895340786945
efficientnet_b4_mc_dropout_uncertainty_only,efficientnet_b4,mc_dropout,uncertainty_only,10,3802,4308,22216.288125072562,14513.139531876732,219.320503898453,36948.74816084775,1774.1457123756409,0.6012730939722001,0.3927911026565005,0.005935803371299412
efficientnet_b4_mc_dropout_uncertainty_only,efficientnet_b4,mc_dropout,uncertainty_only,11,3999,4111,23367.421412984004,13849.470187882971,219.320503898453,37436.21210476543,1798.7684516906738,0.6241929965454346,0.36994849129300683,0.005858512161558533
efficientnet_b4_mc_dropout_uncertainty_only,efficientnet_b4,mc_dropout,uncertainty_only,12,4174,3936,24390.001744885027,13259.916202101711,219.320503898453,37869.23845088519,1841.2844471931455,0.6440584163454418,0.3501500622807418,0.005791521373816441
efficientnet_b4_mc_dropout_uncertainty_only,efficientnet_b4,mc_dropout,uncertainty_only,13,4370,3740,25535.291716614178,12599.6157380267,219.320503898453,38354.22795853933,1728.0586190223694,0.6657751459426496,0.3285065665158689,0.005718287541481399
efficientnet_b4_mc_dropout_uncertainty_only,efficientnet_b4,mc_dropout,uncertainty_only,14,4520,3590,26411.78914395791,12094.283750214192,219.320503898453,38725.393398070555,1746.4155659675598,0.682027652307177,0.31230886735980257,0.005663480333020461
efficientnet_b4_mc_dropout_uncertainty_only,efficientnet_b4,mc_dropout,uncertainty_only,15,4670,3440,27288.286571301647,11588.951762401684,219.320503898453,39096.558837601784,1767.6226048469543,0.6979715704558804,0.2964187157887617,0.00560971375535787
resnet50_entropy_dual_metric,resnet50,entropy,dual_metric,1,1300,6810,5509.388733333632,903.1913314695948,252.65241093752653,6665.232475740754,206.23323321342468,0.82658613234962,0.1355078513400565,0.03790601631032344
resnet50_entropy_dual_metric,resnet50,entropy,dual_metric,2,1884,6226,7984.375672000433,825.7377839695866,252.65241093752653,9062.765866907546,337.5291781425476,0.8810087107243025,0.09111322041152434,0.02787806886417316
resnet50_entropy_dual_metric,resnet50,entropy,dual_metric,3,2285,5825,9683.810196667193,772.5547830320811,252.65241093752653,10709.0173906368,437.3926239013672,0.9042669222980275,0.07214058534516414,0.02359249235680836
resnet50_entropy_dual_metric,resnet50,entropy,dual_metric,4,2813,5297,11921.469620667314,702.5282880320738,252.65241093752653,12876.650319636914,503.3530251979828,0.9258207161599358,0.05455831063150926,0.019620973208554958
resnet50_entropy_dual_metric,resnet50,entropy,dual_metric,5,3230,4880,13688.712006667409,647.223272094568,252.65241093752653,14588.587689699503,601.9583415985107,0.9383164633772284,0.04436503970508056,0.017318496917691054
resnet50_entropy_dual_metric,resnet50,entropy,dual_metric,6,3595,4515,15235.57884333416,598.8148049070628,252.65241093752653,16087.046059178749,672.3110327720642,0.9470712514458943,0.03722341582812828,0.015705332725977447
resnet50_entropy_dual_metric,resnet50,entropy,dual_metric,7,3867,4243,16388.31248600089,562.7405499070591,252.65241093752653,17203.705446845477,733.6245472431183,0.952603643246281,0.03271042692783634,0.014685929825882576
resnet50_entropy_dual_metric,resnet50,entropy,dual_metric,8,4076,4034,17274.052674667604,535.0217289695562,252.65241093752653,18061.72681457469,781.5817019939423,0.9563898763394273,0.02962184814675787,0.013988275513814756
resnet50_entropy_dual_metric,resnet50,entropy,dual_metric,9,4245,3865,17990.273210000978,512.6079455320538,252.65241093752653,18755.53356647056,823.7975869178772,0.9591981559064976,0.027331024399564283,0.013470819693937984
resnet50_entropy_dual_metric,resnet50,entropy,dual_metric,10,4400,3710,18647.16186666768,492.05092521955163,252.65241093752653,19391.86520282476,864.6619520187378,0.9615971270237275,0.025374089602679166,0.013028783373593342
resnet50_entropy_dual_metric,resnet50,entropy,dual_metric,11,4552,3558,19291.33654933438,471.89178271954955,252.65241093752653,20015.88074299146,904.4279742240906,0.9638015332445075,0.02357586902014202,0.012622597735350342
resnet50_entropy_dual_metric,resnet50,entropy,dual_metric,12,4707,3403,19948.225206001083,451.3347624070474,252.65241093752653,20652.21237934566,913.5615253448486,0.9659122635186226,0.021854063580056374,0.012233672901320974
resnet50_entropy_dual_metric,resnet50,entropy,dual_metric,13,4863,3247,20609.351854001117,430.6451161570452,252.65241093752653,21292.64938109569,938.1398215293884,0.9679092293840509,0.020225060228502425,0.011865710387446646
resnet50_entropy_dual_metric,resnet50,entropy,dual_metric,14,5016,3094,21257.764528001153,410.3533477195431,252.65241093752653,21920.770286658222,984.2214806079865,0.9697544497758549,0.018719841609274975,0.01152570861487016
resnet50_entropy_dual_metric,resnet50,entropy,dual_metric,15,5168,2942,21901.939210667857,390.19420521954095,252.65241093752653,22544.785826824926,982.6613879203796,0.9714857962681475,0.017307514394537656,0.01120668933731488
resnet50_entropy_uncertainty_only,resnet50,entropy,uncertainty_only,1,1075,7035,4555.84068333358,933.0283122140979,252.65241093752653,5741.521406485205,203.42936491966248,0.793490150221792,0.1625054138368651,0.04400443594134278
resnet50_entropy_uncertainty_only,resnet50,entropy,uncertainty_only,2,1504,6606,6373.938965333679,876.131785026592,252.65241093752653,7502.7231612977985,297.0987899303436,0.8495500671293774,0.11677517165314698,0.033674761217475535
resnet50_entropy_uncertainty_only,resnet50,entropy,uncertainty_only,3,1760,6350,7458.864746667072,842.1795450265884,252.65241093752653,8553.696702631187,364.977942943573,0.872004819199711,0.09845796201395907,0.02953721878632996
resnet50_entropy_uncertainty_only,resnet50,entropy,uncertainty_only,4,2120,5990,8984.541626667155,794.4342075265834,252.65241093752653,10031.628245131264,412.52685713768005,0.8956214691296699,0.07919294735748934,0.025185583512840847
resnet50_entropy_uncertainty_only,resnet50,entropy,uncertainty_only,5,2633,5477,11158.631180667273,726.3971015890762,252.65241093752653,12137.680693193875,484.4806044101715,0.9193380072128938,0.05984645007150325,0.020815542715602965
resnet50_entropy_uncertainty_only,resnet50,entropy,uncertainty_only,6,3061,5049,12972.491471334037,669.6332003390702,252.65241093752653,13894.777082610633,576.9586718082428,0.9336235762694718,0.04819315893718933,0.01818326479333893
resnet50_entropy_uncertainty_only,resnet50,entropy,uncertainty_only,7,3406,4704,14434.598481334117,623.8772519015654,252.65241093752653,15311.128144173208,646.6187598705292,0.9427521176372191,0.04074665472243387,0.016501227640347046
resnet50_entropy_uncertainty_only,resnet50,entropy,uncertainty_only,8,3653,4457,15481.382340667507,591.118645339062,252.65241093752653,16325.153396944095,705.1025207042694,0.9483146629155391,0.03620907142285802,0.015476265661602942
resnet50_entropy_uncertainty_only,resnet50,entropy,uncertainty_only,9,3839,4271,16269.64872866755,566.4502209640594,252.65241093752653,17088.751360569135,748.1915085315704,0.952067730718372,0.03314754887657245,0.014784720405055506
resnet50_entropy_uncertainty_only,resnet50,entropy,uncertainty_only,10,4024,4086,17053.67712533426,541.9144225265568,252.65241093752653,17848.243958798343,771.5063107013702,0.9554820723372958,0.030362338377799825,0.014155589284904457
resnet50_entropy_uncertainty_only,resnet50,entropy,uncertainty_only,11,4174,3936,17689.375825334293,522.0205319015547,252.65241093752653,18464.048768173376,804.0884642601013,0.958044253859728,0.028272267824669396,0.013683478315602451
resnet50_entropy_uncertainty_only,resnet50,entropy,uncertainty_only,12,4324,3786,18325.074525334327,502.12664127655273,252.65241093752653,19079.85357754841,824.2469670772552,0.960441045884008,0.026317111881163164,0.013241842234828624
resnet50_entropy_uncertainty_only,resnet50,entropy,uncertainty_only,13,4474,3636,18960.773225334364,482.23275065155065,252.65241093752653,19695.658386923442,848.4748277664185,0.9626879616232077,0.024484215819447798,0.01282782255734443
resnet50_entropy_uncertainty_only,resnet50,entropy,uncertainty_only,14,4624,3486,19596.471925334397,462.33886002654856,252.65241093752653,20311.463196298475,861.8120143413544,0.9647986329663155,0.022762459580499567,0.012438907453184832
resnet50_entropy_uncertainty_only,resnet50,entropy,uncertainty_only,15,4774,3336,20232.17062533443,442.4449694015465,252.65241093752653,20927.268005673504,916.878000497818,0.9667850872770096,0.021142031978641316,0.012072880744348998
resnet50_least_confidence_dual_metric,resnet50,least_confidence,dual_metric,1,1394,6716,5907.759918666988,890.7244933445935,252.65241093752653,7051.136822949108,203.8763918876648,0.837845026555036,0.12632352990876325,0.03583144353620069
resnet50_least_confidence_dual_metric,resnet50,least_confidence,dual_metric,2,1897,6213,8039.46955933377,824.0136467820865,252.65241093752653,9116.135617053382,350.3699507713318,0.8818944668061417,0.09039067444769248,0.027714858746165916
resnet50_least_confidence_dual_metric,resnet50,least_confidence,dual_metric,3,2322,5788,9840.615876000535,767.6476233445806,252.65241093752653,10860.915910282642,432.08350133895874,0.906057643507199,0.07067982384596176,0.023262532646839317
resnet50_least_confidence_dual_metric,resnet50,least_confidence,dual_metric,4,2902,5208,12298.650849334,690.7245795945724,252.65241093752653,13242.0278398661,505.6016628742218,0.9287588727391138,0.05216154111344603,0.019079586147440188
resnet50_least_confidence_dual_metric,resnet50,least_confidence,dual_metric,5,3302,4808,13993.847382667427,637.674204594567,252.65241093752653,14884.17399819952,614.6546874046326,0.9401830013785252,0.042842431475989456,0.01697456714548546
resnet50_least_confidence_dual_metric,resnet50,least_confidence,dual_metric,6,3632,4478,15392.384522667502,593.9076452195624,252.65241093752653,16238.94457882459,677.3574078083038,0.9478685297527899,0.036573044654269686,0.015558425592940477
resnet50_least_confidence_dual_metric,resnet50,least_confidence,dual_metric,7,3832,4278,16239.982789334215,567.3824577195595,252.65241093752653,17060.017657991302,739.65576171875,0.9519323552239722,0.03325802288685115,0.014809621889176554
resnet50_least_confidence_dual_metric,resnet50,least_confidence,dual_metric,8,4003,4107,16964.679307334252,544.7034224070571,252.65241093752653,17762.035140678836,780.8424701690674,0.9551089823306075,0.030666723609817127,0.014224294059575347
resnet50_least_confidence_dual_metric,resnet50,least_confidence,dual_metric,9,4159,3951,17625.80595533429,524.013776157055,252.65241093752653,18402.472142428873,800.839123249054,0.957795551538758,0.02847518377429764,0.013729264686944386
resnet50_least_confidence_dual_metric,resnet50,least_confidence,dual_metric,10,4316,3794,18291.17059466766,503.1915039695528,252.65241093752653,19047.01450957474,830.4499340057373,0.9603169349964465,0.026418392431874486,0.013264672571678923
resnet50_least_confidence_dual_metric,resnet50,least_confidence,dual_metric,11,4470,3640,18943.821260001027,482.7671095945507,252.65241093752653,19679.240780533106,857.8904457092285,0.9626296802435812,0.024531795457887202,0.012838524298531512
resnet50_least_confidence_dual_metric,resnet50,least_confidence,dual_metric,12,4626,3484,19604.947908001064,462.0774633445485,252.65241093752653,20319.67778228314,897.8308520317078,0.9648257279500144,0.022740393243215543,0.012433878806770047
resnet50_least_confidence_dual_metric,resnet50,least_confidence,dual_metric,13,4781,3329,20261.836564667767,441.52044303204633,252.65241093752653,20956.00941863734,937.1314702033995,0.9668747594018446,0.021068917951495944,0.01205632264665947
resnet50_least_confidence_dual_metric,resnet50,least_confidence,dual_metric,14,4935,3175,20914.487230001134,421.0960486570442,252.65241093752653,21588.235689595705,944.6321513652802,0.9687909438602581,0.019505811160843885,0.011703244978897952
resnet50_least_confidence_dual_metric,resnet50,least_confidence,dual_metric,15,5085,3025,21550.18593000117,401.2021580320421,252.65241093752653,22204.040498970742,995.6113262176514,0.9705524510730432,0.018068880663888162,0.011378668263068522
resnet50_least_confidence_uncertainty_only,resnet50,least_confidence,uncertainty_only,1,1169,6941,4954.2118686669355,920.5614740890966,252.65241093752653,6127.425753693559,194.74955582618716,0.8085307056851043,0.15023625109356734,0.04123304322132828
resnet50_least_confidence_uncertainty_only,resnet50,least_confidence,uncertainty_only,2,1713,6397,7259.679154000394,848.412964089089,252.65241093752653,8360.74452902701,298.8107705116272,0.868305343955444,0.1014757670376784,0.030218889006877622
